USER           PID  PPID     VSZ    RSS WCHAN            ADDR S NAME                       
root           763     2       0      0 0                   0 I [kverityd]
root           764     2       0      0 0                   0 I [bioset]
root           765     2       0      0 0                   0 I [ext4-rsv-conver]
root           766     2       0      0 0                   0 I [kdmflush]
root           767     2       0      0 0                   0 I [bioset]
root           768     2       0      0 0                   0 I [kverityd]
root           769     2       0      0 0                   0 I [bioset]
root           770     2       0      0 0                   0 I [ext4-rsv-conver]
root           790     1 2148728   2184 0                   0 S miteelog
statsd         798     1 2316388   3276 0                   0 S statsd
root           799     1 2753964  10136 0                   0 S netd
root           800     1 6416596  56628 0                   0 S zygote64
root           801     1 1821620  26140 0                   0 S zygote
system         802     1 2181660   3404 0                   0 S android.hidl.allocator@1.0-service
audioserver    803     1  251296  36728 0                   0 S android.hardware.audio.service.mediatek
bluetooth      804     1 2260052   4056 0                   0 S android.hardware.bluetooth@1.1-service-mediatek
media          805     1 2268284   3472 0                   0 S android.hardware.drm@1.4-service.clearkey
media          809     1 2314356   6016 0                   0 S android.hardware.drm@1.4-service.widevine
system         810     1 2192896   3352 0                   0 S android.hardware.dumpstate@1.1-service.xiaomi
system         811     1 2244164   3580 0                   0 S android.hardware.gatekeeper@1.0-service
system         812     1 2458848   5080 0                   0 S android.hardware.gnss-service.mediatek
system         813     1 2275100   4980 0                   0 S android.hardware.graphics.allocator@4.0-service-mediatek
system         814     1 2831892   9316 0                   0 S android.hardware.graphics.composer@2.3-service
system         815     1 2166624   3868 0                   0 S android.hardware.health@2.1-service
system         816     1 2197028   3288 0                   0 S android.hardware.ir@1.0-service
mediacodec     817     1   60152  10656 0                   0 S android.hardware.media.c2@1.2-mediatek
secure_element 818     1 2330812   3104 0                   0 S android.hardware.secure_element@1.2-service-mediatek
system         819     1 2418700   2664 0                   0 S android.hardware.sensors@2.0-service.multihal-mediatek
system         820     1 2294428   3580 0                   0 S android.hardware.thermal@2.0-service.mtk
root           824     1 2207984   4108 0                   0 S android.hardware.usb@1.2-service-mediatekv2
system         828     1 2322676   3188 0                   0 S vtservice_hidl
system         829     1 2314316   2784 0                   0 S lbs_hidl_service
system         830     1 2157844   3860 0                   0 S android.hardware.lights-service.mediatek
system         833     1 2280464   4228 0                   0 S android.hardware.memtrack-service.mediatek
media          834     1 2299260   3928 0                   0 S vendor.dolby.hardware.dms@2.0-service
system         835     1 2433460   6384 0                   0 S vendor.mediatek.hardware.mtkpower@1.0-service
root           836     1 2190272   3252 0                   0 S vendor.mediatek.hardware.nvram@1.1-service
system         838     1 2190980   2636 0                   0 S vendor.mediatek.hardware.nwk_opt@1.0-service
system         841     1 2191504   3536 0                   0 S vendor.qti.sla.service@1.0-service
system         846     1 2219528   3232 0                   0 S vendor.rongcard.hardware.eid@1.0-service
system         847     1 2251796   3296 0                   0 S vendor.xiaomi.hardware.citsensorservice@1.1-service
system         848     1 2276712   3772 0                   0 S vendor.xiaomi.hardware.displayfeature@1.0-service
system         850     1 2275956   3672 0                   0 S vendor.xiaomi.hardware.micharge@1.0-service
system         855     1 2243924   3480 0                   0 S vendor.xiaomi.hardware.misys@1.0-service
system         858     1 2233764   3224 0                   0 S vendor.xiaomi.hardware.misys@2.0-service
system         869     1 2228288   3260 0                   0 S vendor.xiaomi.hardware.misys@3.0-service
system         873     1 2197628   3116 0                   0 S vendor.xiaomi.hardware.secure_element@1.2-service
system         877     1 2240992   4300 0                   0 S vendor.xiaomi.hardware.vibratorfeature.service
system         879     1 2186240   3092 0                   0 S vendor.xiaomi.hw.touchfeature@1.0-service
audioserver    887     1 3338620  15708 0                   0 S audioserver
credstore      897     1 2240660   3384 0                   0 S credstore
gpu_service    899     1 2257712   3780 0                   0 S gpuservice
system         909     1 3423904  89568 0                   0 S surfaceflinger
system         916     1 2216032   3444 0                   0 S ccci_mdinit
radio          918     1 2274468   3328 0                   0 S ccci_rpcd
system         920     1 2184500   2844 0                   0 S smartcharging
root           942     1 2829972   3300 0                   0 S mi_thermald
system         954     1 2255348   3936 0                   0 S gbe
root           965     2       0      0 0                   0 S [conninfra_cored]
root           966     2       0      0 0                   0 S [conninfra_cb]
root           967     2       0      0 0                   0 S [sub_bt_thrd]
root           968     2       0      0 0                   0 S [sub_fm_thrd]
root           970     2       0      0 0                   0 S [sub_gps_thrd]
root           971     2       0      0 0                   0 S [sub_wifi_thrd]
root           972     2       0      0 0                   0 S [sub_conninfra_t]
drm           1037     1   25308   1200 0                   0 S drmserver
nobody        1038     1 2269664   5436 0                   0 S traced_probes
nobody        1043     1 2208040   4228 0                   0 S traced
system        1048     1 2512668   4228 0                   0 S android.hardware.neuralnetworks@1.3-service-mtk-neuron
root          1057     2       0      0 0                   0 I [BTMTK_RX_WQ]
gps           1060     1 2669712   8388 0                   0 S mnld
shell         1062     1 2313396   2944 0                   0 S lbs_dbg
system        1064     1 2689420   7280 0                   0 S shelld
root          1065     1 2202832   3032 0                   0 S fdpp
root          1077     1 2150884   2952 0                   0 S qadaemon
cameraserver  1089     1 2825440  14344 0                   0 S cameraserver
incidentd     1091     1 2189128   3424 0                   0 S incidentd
root          1092     1 2240604   3268 0                   0 S millet_monitor
root          1098     1 2248796   3160 0                   0 S millet_monitor
root          1107     1 2232284   3180 0                   0 S millet_monitor
root          1112     2       0      0 0                   0 I [kbase_event]
system        1113     1 2169888   2984 0                   0 S thermald
system        1115     1 2672188   7048 0                   0 S vtservice
root          1116     1 2377412   4488 0                   0 S installd
mediaex       1118     1 2734876  13260 0                   0 S media.extractor
media         1119     1 2530040  12332 0                   0 S media.metrics
media         1120     1  119932  11028 0                   0 S mediaserver
root          1121     2       0      0 0                   0 I [kbase_event]
root          1141     1 2403128   2808 0                   0 S miuibooster
system        1142     1 2295576   3332 0                   0 S mobile_log_d
shell         1144     1 2223324   2972 0                   0 S netdiag
root          1148     1 2362532   5892 0                   0 S storaged
wifi          1149     1 2233860   4372 0                   0 S wificond
mediacodec    1150     1   29900   1440 0                   0 S media.codec
cameraserver  1152     1 5036848  70320 0                   0 S camerahalserver
system        1163     1 2172388   1976 0                   0 S getgameserver
system        1164     1 2145348   3188 0                   0 S thermal
system        1172     1    9112   1344 0                   0 S thermalloadalgod
system        1173     1 2174592   2848 0                   0 S ipsec_mon
gps           1174     1 3194040   6408 0                   0 S mtk_agpsd
system        1176     1 2369216   1900 0                   0 S vendor.mediatek.hardware.pq@2.2-service
root          1177     1 2300148   2868 0                   0 S toucheventcheck
media         1178     1   25368   3844 0                   0 S vpud
wifi          1179     1 2239684   2464 0                   0 S wlan_assistant
root          1182     2       0      0 0                   0 I [ccci_dpmaif_rx0]
mediacodec    1183     1 2708080   8024 0                   0 S media.swcodec
root          1186     2       0      0 0                   0 S [dpmaif_rx_push]
root          1201     2       0      0 0                   0 I [md1_tx0_worker]
system        1203     1 2166508   3904 0                   0 S gatekeeperd
root          1206     2       0      0 0                   0 I [md1_tx1_worker]
root          1215     1 2189220   3440 0                   0 S update_engine
root          1217     2       0      0 0                   0 I [md1_tx2_worker]
system        1220     1 2336884   4228 0                   0 S mfp-daemon
system        1223     1 2299340   3492 0                   0 S netdagent
root          1224     2       0      0 0                   0 I [md1_tx3_worker]
system        1245     1 2182416   3284 0                   0 S vendor.xiaomi.hardware.dtool@1.0-service
root          1277     2       0      0 0                   0 S [dpmaif_txq0_don]
system        1285     1 2178264   2276 0                   0 S bt_dump
root          1286     2       0      0 0                   0 S [dpmaif_txq1_don]
root          1291     2       0      0 0                   0 S [dpmaif_txq2_don]
system        1292     1 2186456   2080 0                   0 S wifi_dump
root          1296     2       0      0 0                   0 S [dpmaif_txq3_don]
shell         1297     1 2266700   2612 0                   0 S connsyslogger
root          1306     2       0      0 0                   0 I [rx0_worker]
root          1307     2       0      0 0                   0 I [rx1_worker]
root          1309     2       0      0 0                   0 I [rx2_worker]
root          1310     2       0      0 0                   0 I [rx3_worker]
root          1311     2       0      0 0                   0 I [rx4_worker]
root          1314     2       0      0 0                   0 I [rx5_worker]
root          1317     2       0      0 0                   0 I [rx6_worker]
root          1318     2       0      0 0                   0 I [rx7_worker]
root          1324     2       0      0 0                   0 I [rx8_worker]
root          1325     2       0      0 0                   0 S [gps_kctrld]
root          1326     2       0      0 0                   0 I [rx9_worker]
root          1328     2       0      0 0                   0 S [irq/460-gps_da0]
root          1329     2       0      0 0                   0 I [rx10_worker]
root          1333     2       0      0 0                   0 S [irq/461-gps_nd0]
root          1334     2       0      0 0                   0 I [rx11_worker]
root          1335     2       0      0 0                   0 I [rx12_worker]
root          1336     2       0      0 0                   0 S [irq/462-gps_mb0]
root          1338     2       0      0 0                   0 S [irq/463-gps_da1]
root          1339     2       0      0 0                   0 I [rx13_worker]
root          1340     2       0      0 0                   0 S [irq/464-gps_nd1]
root          1341     2       0      0 0                   0 I [rx14_worker]
root          1342     2       0      0 0                   0 S [irq/465-gps_mb1]
root          1343     2       0      0 0                   0 S [irq/466-gps_dma]
root          1344     2       0      0 0                   0 I [rx15_worker]
root          1345     2       0      0 0                   0 S [mtk_wland_threa]
root          1369     2       0      0 0                   0 S [wlan_rst_thread]
system        1413   800 12205780 502024 0                  0 S system_server
shell         1429     1 2361228   1720 0                   0 S emdlogger1
radio         1430     1   40024   1380 0                   0 S gsm0710muxd
radio         1467     1 3687328   7664 0                   0 S mtkfusionrild
root          1643     2       0      0 0                   0 D [tcpc_event_type]
u0_a156       1993   800 6899920 126020 0                   0 S com.miui.miwallpaper
webview_zygote 2078  801 1771120  12660 0                   0 S webview_zygote
radio         2111   800 6248576  61320 0                   0 S com.mediatek.smartratswitch
secure_element 2126  800 6190400  44852 0                   0 S com.android.se
finddevice    2139   800 7011012  72656 0                   0 S com.xiaomi.finddevice
radio         2143   800 8789716 172500 0                   0 S com.android.phone
system        2173   800 8966776 368080 0                   0 S com.android.systemui
u0_a103       2188   800 9262400 261832 0                   0 S com.miui.home
root          2312     2       0      0 0                   0 I [kbase_event]
root          2350     2       0      0 0                   0 I [kbase_event]
root          2352     2       0      0 0                   0 I [kworker/5:2H]
system        2434   800 8024604 197392 0                   0 S com.android.settings
system        2565   800 6423412  76712 0                   0 S com.xiaomi.mirror
root          2587     2       0      0 0                   0 I [kbase_event]
system        2605   800 10502840 117096 0                  0 S com.miui.aod
radio         2707   800 6650392  71252 0                   0 S com.mediatek.ims
system        2779   800 6787928  55204 0                   0 S com.miui.securitycore.remote
root          2823     1 2192148   3268 0                   0 S batterysecret
system        2824     1 2151744   3156 0                   0 S charge_logger
system        2827     1 2549860   3980 0                   0 S mcd
system        2828     1 2150524   3416 0                   0 S batterywarning
system        2839     1 2234848   3460 0                   0 S fidoca_mitee
system        2840     1 2260976   3712 0                   0 S mlipayd_mitee@1.1
root          2842     1 2299652   4160 0                   0 S mtd_mitee@1.2
system        2844     1 2293140   3432 0                   0 S soterd
system        2845     1 2201620   3100 0                   0 S tidad_mitee@1.1
system        2846     1 2177380   3328 0                   0 S vsimd_mitee
root          2948     2       0      0 0                   0 R [kworker/u16:0]
root          3217     2       0      0 0                   0 I [kbase_event]
root          3280     2       0      0 0                   0 I [kbase_event]
root          3316     2       0      0 0                   0 I [kworker/6:1H]
root          3499     1 2161180   4348 0                   0 S tcpdump
system        3551   800 8175700 146628 0                   0 S com.miui.securitycenter.remote
u0_a198       3581   800 6776528  88012 0                   0 S com.android.providers.media.module
system        3613   800 7574328  71392 0                   0 S com.miui.contentcatcher
system        3646   800 6877144  92316 0                   0 S com.miui.daemon
nfc           3648   800 6578076 155184 0                   0 S com.android.nfc
u0_a59        3672   800 6438924  63900 0                   0 S system
u0_a270       3711   800 6242360  53316 0                   0 S org.ifaa.aidl.manager
system        3733   800 6335004  64820 0                   0 S .slas
u0_a62        3736   800 6303428  86284 0                   0 S com.miui.voicetrigger
u0_a98        3741   800 6274912  55628 0                   0 S com.xiaomi.mircs
u0_a124       3786   800 6188796  52312 0                   0 S com.xiaomi.xmsfkeeper
u0_a269       3805   800 6189912  53304 0                   0 S com.tencent.soter.soterserver
system        3827   800 6372472  60764 0                   0 S com.mediatek.voicecommand
u0_a271       3832   800 6135580  50356 0                   0 S org.mipay.android.manager
system        3848   800 7071612 229452 0                   0 S com.miui.face
u0_a157       4031   800 6749352  74496 0                   0 S com.milink.service
u0_a242       4040   800 8105108 251192 0                   0 S com.iflytek.inputmethod.miui
root          4072     2       0      0 0                   0 I [kbase_event]
u0_a76        4127   800 7726920 146312 0                   0 S com.miui.personalassistant
u0_a139       4161   800 6835064  78988 0                   0 S com.xiaomi.metoknlp
root          4170     2       0      0 0                   0 I [kworker/7:2]
system        4223   800 6473232  73516 0                   0 S com.xiaomi.location.fused
root          4550     2       0      0 0                   0 I [kbase_event]
root          4617     2       0      0 0                   0 S [sugov:7]
root          4662     2       0      0 0                   0 I [kworker/2:3]
system        4780   800 7860260  89604 0                   0 S com.xiaomi.mi_connect_service
u0_a64        4820   800 6661596  73144 0                   0 S com.lbe.security.miui
system        5284   800 7279812 106104 0                   0 S com.miui.powerkeeper
system        5768   800 6441200  75224 0                   0 S com.xiaomi.joyose
root          5799     2       0      0 0                   0 I [kbase_event]
system        5871   800 7450996 123656 0                   0 S com.miui.securitycenter:ui
root          5920     2       0      0 0                   0 I [kbase_event]
system        6197   800 6324328  64972 0                   0 S com.miui.notification:remote
root          7013     2       0      0 0                   0 I [kworker/4:0]
system        7582   800 6772056  65120 0                   0 S com.android.settings:remote
u0_a193       7803   800 6339412  64236 0                   0 S com.android.permissioncontroller
u0_a202       7953   800 7296684  98372 0                   0 S com.mi.health
root          8041     2       0      0 0                   0 I [kworker/u17:1]
system        8693   800 6548472  78916 0                   0 S com.xiaomi.misettings:remote
wifi          9234     1 2349080   8492 0                   0 S hostapd
dns_tether    9241   799 2162908   3236 0                   0 S dnsmasq
root          9246     2       0      0 0                   0 I [kworker/1:2H]
root          9381     2       0      0 0                   0 I [kworker/5:1]
root          9441     2       0      0 0                   0 I [kworker/6:0]
root          9466     2       0      0 0                   0 I [kworker/7:2H]
root          9593     2       0      0 0                   0 I [kworker/7:1]
u0_a84        9641   800 6376128  67700 0                   0 S com.miui.mishare.connectivity
root          9669     2       0      0 0                   0 I [kworker/4:0H]
root          9691     2       0      0 0                   0 I [kworker/1:0]
system        9692   800 6357528  91372 0                   0 S com.xiaomi.misettings:widgetProvider
root          9724     2       0      0 0                   0 I [kworker/7:3]
u0_a100       9728   800 7237996 122800 0                   0 S com.android.camera
u0_a152       9772   800 6164036  77032 0                   0 S com.android.htmlviewer:remote
root          9828     2       0      0 0                   0 I [kworker/0:1]
root          9831     2       0      0 0                   0 I [kworker/3:0]
u0_a74        9836   800 6378964 100068 0                   0 S android.process.acore
root          9900     2       0      0 0                   0 I [kworker/u17:4]
u0_a105      10285   800 6297808  53196 0                   0 S com.miui.core
root         10346     2       0      0 0                   0 I [kworker/4:2]
nfc          10845   800 6317600  56040 0                   0 S com.miui.tsmclient:daemon
bluetooth    11260   800 6952004  70804 0                   0 S com.xiaomi.bluetooth
u0_a119      11600   800 6640324 101948 0                   0 S com.miui.analytics
system       11661   800 6306552  77124 0                   0 S com.miui.screenrecorder
root         11920     2       0      0 0                   0 I [kworker/u17:2]
system       12074   800 6424852  87868 0                   0 S com.xiaomi.misettings
root         12146     2       0      0 0                   0 I [kworker/0:1H]
root         12302     2       0      0 0                   0 I [kworker/u16:1]
root         12314     2       0      0 0                   0 I [kworker/2:0]
u0_a137      12345   800 7007900 136204 0                   0 S com.sohu.inputmethod.sogou.xiaomi
u0_a137      12396   800 6858524 106412 0                   0 S com.sohu.inputmethod.sogou.xiaomi:scrashly
root         12471     2       0      0 0                   0 I [kworker/1:1]
root         12473     2       0      0 0                   0 I [kworker/7:0]
mdnsr        12562     1   28492    852 0                   0 S mdnsd
root         12691     2       0      0 0                   0 I [kworker/4:3]
u0_a246      12692   800 8138588 365080 0                   0 S com.tencent.mobileqq:peak
u0_a61       12714   800 6985540 107176 0                   0 S android.process.media
root         12837     2       0      0 0                   0 I [kbase_event]
root         12885     2       0      0 0                   0 I [kworker/5:2]
u0_a219      12933   800 6628564 143756 0                   0 S com.google.android.gms.unstable
shell        13036     1 2412816   7508 0                   0 S adbd
u0_a246      13150   800 12674896 681708 0                  0 S com.tencent.mobileqq
root         13237     2       0      0 0                   0 I [kworker/3:0H]
shell        13249 13036 2230636   5060 0                   0 R ps
root         13551     2       0      0 0                   0 I [kbase_event]
root         13685     2       0      0 0                   0 I [kworker/5:0H]
root         13953     2       0      0 0                   0 I [kworker/u17:3]
u0_a144      14098   800 6684968 120588 0                   0 S com.miui.cloudservice
u0_a223      14243   800 6366168 118544 0                   0 S com.google.android.ext.services
u0_a162      14404   800 6214964  65052 0                   0 S com.miui.phrase
u0_a118      14456   800 7030288 103288 0                   0 S com.miui.systemAdSolution
root         14457     2       0      0 0                   0 I [kworker/u16:7]
root         14459     2       0      0 0                   0 I [kworker/u16:9]
root         14460     2       0      0 0                   0 I [kworker/0:4]
root         14473     2       0      0 0                   0 I [kworker/u16:10]
root         14475     2       0      0 0                   0 I [kworker/3:3]
root         14476     2       0      0 0                   0 I [kworker/3:4]
root         14543     2       0      0 0                   0 I [kworker/u16:11]
system       14563   800 6173856  68008 0                   0 S com.android.keychain
u0_a246      14564   800 7699444 208532 0                   0 S com.tencent.mobileqq:MSF
system       14600   800 6188712  53804 0                   0 S com.modemdebug
root         15220     2       0      0 0                   0 I [kworker/6:16]
u0_a147      15495   800 6666564  88980 0                   0 S com.xiaomi.xmsf
wifi         15795     1 2236228   7720 0                   0 S android.hardware.wifi@1.0-service-lazy
bluetooth    15805   800 7256324 119188 0                   0 S com.android.bluetooth
root         15821     2       0      0 0                   0 I [kworker/1:0H]
root         15825     2       0      0 0                   0 S [irq/458-wlan0]
root         15903     2       0      0 0                   0 S [main_thread]
root         15905     2       0      0 0                   0 S [hif_thread]
root         15906     2       0      0 0                   0 S [rx_thread]
wifi         15948     1 2342992  10548 0                   0 S wpa_supplicant
root         15967     2       0      0 0                   0 I [dpidle_task]
root         15968     2       0      0 0                   0 S [bt_tx_ps]
root         15970     2       0      0 0                   0 I [workqueue_task]
u0_a245      16012   800 11331280 628036 0                  0 S com.tencent.mm
system       16231   800 6293948  60704 0                   0 S com.miui.wmsvc
root         16857     2       0      0 0                   0 I [kbase_event]
system       17323   800 6698120  55736 0                   0 S com.xiaomi.migameservice
system       17328     1 2211192   3288 0                   0 S vendor.mediatek.hardware.mmagent@1.1-service
system       17437     1 2312024   4556 0                   0 S vendor.mediatek.hardware.mms@1.6-service
root         17620     2       0      0 0                   0 I [kbase_event]
u0_a245      17876   800 9077508 292368 0                   0 S com.tencent.mm:push
root         18212     2       0      0 0                   0 I [kworker/4:2H]
root         18686     2       0      0 0                   0 D [kworker/u16:5]
root         20015     2       0      0 0                   0 I [kworker/2:1H]
root         20669     2       0      0 0                   0 I [kworker/4:1]
root         21231     2       0      0 0                   0 I [kworker/6:2H]
root         21360     2       0      0 0                   0 I [kbase_event]
root         22654   799 2171560   4104 0                   0 S iptables-restore
root         22656   799 2157224   4144 0                   0 S ip6tables-restore
u0_a145      23216   800 6939480  84380 0                   0 S com.miui.securityadd
root         23866     2       0      0 0                   0 I [kworker/2:2]
root         23868     2       0      0 0                   0 I [kworker/0:0]
root         23895     2       0      0 0                   0 I [kworker/1:6]
root         24907     2       0      0 0                   0 I [kworker/2:0H]
u0_a186      25404   801 1402036  67208 0                   0 S com.google.android.webview:webview_service
root         25985     2       0      0 0                   0 I [kworker/u17:0]
u0_a149      26824   800 6359032  59716 0                   0 S com.miui.misound
u0_a141      27555   800 13300704 214552 0                  0 S com.miui.voiceassist
system       27665   800 6417132  74596 0                   0 S com.xiaomi.aiasst.service
root         27730     2       0      0 0                   0 I [kbase_event]
u0_a135      27768   800 6141072  77512 0                   0 S com.xiaomi.bsp.gps.nps
root         30230     2       0      0 0                   0 I [kworker/0:2H]
root         30398     2       0      0 0                   0 I [kworker/5:0]
u0_a219      30422   800 7123744 204164 0                   0 S com.google.android.gms
u0_a219      30440   800 6265080  80080 0                   0 S com.google.process.gservices
u0_a219      30509   800 7209192 239304 0                   0 S com.google.android.gms.persistent
radio        31058   800 6405252  67556 0                   0 S com.miui.vsimcore
root         31079     2       0      0 0                   0 I [kworker/7:0H]
root         31620     2       0      0 0                   0 I [fs_suspend_syss]
root         32368     2       0      0 0                   0 I [kbase_event]
